"edge_id","source","target","length","car","car reverse","bike","bike reverse","foot","WKT"
166,65282573,65284119,313.552125,6,0,0,0,0,LINESTRING("-122.402 37.7243, -122.401 37.7238, -122.401 37.7229, -122.401 37.7228, -122.401 37.7222, -122.401 37.7219, -122.401 37.7218, -122.401 37.7217, -122.401 37.7217")
167,32927645,259408089,712.48262,6,0,0,0,0,LINESTRING("-122.411 37.7335, -122.41 37.7342, -122.409 37.7345, -122.409 37.7348, -122.408 37.7355, -122.408 37.7363, -122.407 37.7371, -122.407 37.7374, -122.407 37.7375, -122.408 37.7378, -122.408 37.7386")
168,258777853,351962627,59.3649328,6,0,0,0,0,LINESTRING("-122.431 37.7323, -122.432 37.7323")
169,65282779,65282786,86.4449945,6,0,0,0,0,LINESTRING("-122.4 37.7808, -122.4 37.7805, -122.4 37.7805, -122.4 37.7803, -122.4 37.78")
170,323373875,436978770,23.296124,6,0,0,0,0,LINESTRING("-122.436 37.7315, -122.437 37.7315")
171,65282931,65282934,41.0102906,1,1,2,2,1,LINESTRING("-122.45 37.7433, -122.45 37.743")
172,65282942,65282944,81.0408319,1,1,2,2,1,LINESTRING("-122.433 37.7899, -122.434 37.7906")
173,65282949,351962611,131.984479,4,0,2,0,1,LINESTRING("-122.431 37.7339, -122.432 37.7333")
174,65282960,65280405,66.647081,4,0,2,0,1,LINESTRING("-122.431 37.7335, -122.432 37.7331")
175,65283026,65283028,10.5809212,1,1,2,2,1,LINESTRING("-122.437 37.744, -122.437 37.7439")
176,65283028,65283026,110.754265,1,1,2,2,1,LINESTRING("-122.437 37.7439, -122.437 37.7438, -122.436 37.7437, -122.436 37.7437, -122.436 37.7439, -122.436 37.744, -122.436 37.744, -122.436 37.7441, -122.437 37.744")
177,65283086,65283094,110.009889,1,1,2,2,1,LINESTRING("-122.434 37.735, -122.434 37.735, -122.433 37.7346, -122.433 37.7345")
178,65283112,65283101,32.1400503,1,1,2,2,1,LINESTRING("-122.433 37.7358, -122.433 37.7356")
179,65283117,65283125,70.6477391,1,1,2,2,1,LINESTRING("-122.435 37.7353, -122.436 37.7355, -122.436 37.7355")
180,65283145,65283131,231.993029,6,0,0,0,0,LINESTRING("-122.47 37.7128, -122.47 37.7129, -122.47 37.713, -122.471 37.7134, -122.471 37.7135, -122.471 37.7137, -122.471 37.7138, -122.472 37.7144")
181,65283175,65283183,94.5786353,1,1,2,2,1,LINESTRING("-122.497 37.7802, -122.497 37.7801, -122.497 37.7801, -122.498 37.7801")
182,65283183,65283196,95.4990487,1,1,2,2,1,LINESTRING("-122.498 37.7801, -122.498 37.7801, -122.498 37.7801, -122.498 37.7802, -122.499 37.7802")
183,65283203,65283205,48.6208698,1,1,2,2,1,LINESTRING("-122.485 37.7177, -122.485 37.7173")
184,65283205,65283203,245.93713,1,1,2,2,1,LINESTRING("-122.485 37.7173, -122.485 37.7171, -122.485 37.7168, -122.484 37.7168, -122.484 37.7172, -122.484 37.7177, -122.485 37.7177")
185,65283221,65283224,9.0925022,1,1,2,2,1,LINESTRING("-122.484 37.7206, -122.484 37.7207")
186,65283224,65283221,111.022465,1,1,2,2,1,LINESTRING("-122.484 37.7207, -122.484 37.7207, -122.484 37.7206, -122.484 37.7204, -122.484 37.7204, -122.484 37.7204, -122.484 37.7204, -122.484 37.7206")
187,65283366,65283375,71.1865858,6,0,0,0,0,LINESTRING("-122.393 37.7514, -122.392 37.7515, -122.392 37.7516, -122.392 37.7517, -122.392 37.7517, -122.392 37.7517, -122.392 37.7517, -122.392 37.7517")
188,65283375,311779405,10.6623794,6,0,0,0,0,LINESTRING("-122.392 37.7517, -122.392 37.7516")
189,65283419,65283435,155.520606,1,1,2,2,1,LINESTRING("-122.459 37.7908, -122.459 37.7906, -122.459 37.7905, -122.459 37.7902, -122.459 37.7901, -122.46 37.79, -122.46 37.7897, -122.459 37.7896")
190,65283442,65283457,82.6843042,1,1,2,2,1,LINESTRING("-122.45 37.7933, -122.45 37.7933, -122.451 37.7932, -122.451 37.7933, -122.451 37.7933, -122.451 37.7934, -122.451 37.7934, -122.45 37.7936")
191,65283457,65283442,43.5303518,1,1,2,2,1,LINESTRING("-122.45 37.7936, -122.45 37.7935, -122.45 37.7935, -122.45 37.7934, -122.45 37.7933")
192,65283475,65283492,328.32825,6,0,0,0,0,LINESTRING("-122.392 37.7564, -122.392 37.7555, -122.392 37.755, -122.392 37.7546, -122.392 37.7542, -122.392 37.7537, -122.392 37.7535")
193,65283492,65283505,81.7947387,6,0,0,0,0,LINESTRING("-122.392 37.7535, -122.392 37.7534, -122.392 37.7533, -122.393 37.7533, -122.393 37.7534, -122.393 37.7535, -122.393 37.7536")
